"STATISTIC","Statistic Label","TLIST(A1)","Year","C03119V03771","Hour of Day","UNIT","VALUE"
"ROA19C6","All Killed and Injured Casualties","2016","2016","16","15","Number","469"
"ROA19C6","All Killed and Injured Casualties","2016","2016","17","16","Number","623"
"ROA19C6","All Killed and Injured Casualties","2016","2016","18","17","Number","643"
"ROA19C6","All Killed and Injured Casualties","2016","2016","19","18","Number","588"
"ROA19C6","All Killed and Injured Casualties","2016","2016","20","19","Number","470"
"ROA19C6","All Killed and Injured Casualties","2016","2016","21","20","Number","369"
"ROA19C6","All Killed and Injured Casualties","2016","2016","22","21","Number","301"
"ROA19C6","All Killed and Injured Casualties","2016","2016","23","22","Number","278"
"ROA19C6","All Killed and Injured Casualties","2016","2016","24","23","Number","201"
"ROA19C6","All Killed and Injured Casualties","2017","2017","-","All hours","Number","7934"
"ROA19C6","All Killed and Injured Casualties","2017","2017","01","12 midnight","Number","138"
"ROA19C6","All Killed and Injured Casualties","2017","2017","02","1","Number","123"
"ROA19C6","All Killed and Injured Casualties","2017","2017","03","2","Number","145"
"ROA19C6","All Killed and Injured Casualties","2017","2017","04","3","Number","118"
"ROA19C6","All Killed and Injured Casualties","2017","2017","05","4","Number","79"
"ROA19C6","All Killed and Injured Casualties","2017","2017","06","5","Number","56"
"ROA19C6","All Killed and Injured Casualties","2017","2017","07","6","Number","133"
"ROA19C6","All Killed and Injured Casualties","2017","2017","08","7","Number","258"
"ROA19C6","All Killed and Injured Casualties","2017","2017","09","8","Number","415"
"ROA19C6","All Killed and Injured Casualties","2017","2017","10","9","Number","353"
"ROA19C6","All Killed and Injured Casualties","2017","2017","11","10","Number","373"
"ROA19C6","All Killed and Injured Casualties","2017","2017","12","11","Number","371"
"ROA19C6","All Killed and Injured Casualties","2017","2017","13","12","Number","392"
"ROA19C6","All Killed and Injured Casualties","2017","2017","14","13","Number","482"
"ROA19C6","All Killed and Injured Casualties","2017","2017","15","14","Number","490"
"ROA19C6","All Killed and Injured Casualties","2017","2017","16","15","Number","573"
"ROA19C6","All Killed and Injured Casualties","2017","2017","17","16","Number","584"
"ROA19C6","All Killed and Injured Casualties","2017","2017","18","17","Number","731"
"ROA19C6","All Killed and Injured Casualties","2017","2017","19","18","Number","608"
"ROA19C6","All Killed and Injured Casualties","2017","2017","20","19","Number","510"
"ROA19C6","All Killed and Injured Casualties","2017","2017","21","20","Number","379"
"ROA19C6","All Killed and Injured Casualties","2017","2017","22","21","Number","237"
"ROA19C6","All Killed and Injured Casualties","2017","2017","23","22","Number","214"
"ROA19C6","All Killed and Injured Casualties","2017","2017","24","23","Number","172"
"ROA19C6","All Killed and Injured Casualties","2018","2018","-","All hours","Number","8150"
"ROA19C6","All Killed and Injured Casualties","2018","2018","01","12 midnight","Number","172"
"ROA19C6","All Killed and Injured Casualties","2018","2018","02","1","Number","122"
"ROA19C6","All Killed and Injured Casualties","2018","2018","03","2","Number","139"
"ROA19C6","All Killed and Injured Casualties","2018","2018","04","3","Number","111"
"ROA19C6","All Killed and Injured Casualties","2018","2018","05","4","Number","64"
"ROA19C6","All Killed and Injured Casualties","2018","2018","06","5","Number","64"
"ROA19C6","All Killed and Injured Casualties","2018","2018","07","6","Number","109"
"ROA19C6","All Killed and Injured Casualties","2018","2018","08","7","Number","285"
"ROA19C6","All Killed and Injured Casualties","2018","2018","09","8","Number","467"
"ROA19C6","All Killed and Injured Casualties","2018","2018","10","9","Number","408"
"ROA19C6","All Killed and Injured Casualties","2018","2018","11","10","Number","337"
"ROA19C6","All Killed and Injured Casualties","2018","2018","12","11","Number","357"
"ROA19C6","All Killed and Injured Casualties","2018","2018","13","12","Number","490"
"ROA19C6","All Killed and Injured Casualties","2018","2018","14","13","Number","472"
"ROA19C6","All Killed and Injured Casualties","2018","2018","15","14","Number","544"
"ROA19C6","All Killed and Injured Casualties","2018","2018","16","15","Number","614"
"ROA19C6","All Killed and Injured Casualties","2018","2018","17","16","Number","608"
"ROA19C6","All Killed and Injured Casualties","2018","2018","18","17","Number","661"
"ROA19C6","All Killed and Injured Casualties","2018","2018","19","18","Number","586"
"ROA19C6","All Killed and Injured Casualties","2018","2018","20","19","Number","468"
"ROA19C6","All Killed and Injured Casualties","2018","2018","21","20","Number","409"
"ROA19C6","All Killed and Injured Casualties","2018","2018","22","21","Number","279"
"ROA19C6","All Killed and Injured Casualties","2018","2018","23","22","Number","193"
"ROA19C6","All Killed and Injured Casualties","2018","2018","24","23","Number","191"
"ROA19C6","All Killed and Injured Casualties","2019","2019","-","All hours","Number","7719"
"ROA19C6","All Killed and Injured Casualties","2019","2019","01","12 midnight","Number","106"
"ROA19C6","All Killed and Injured Casualties","2019","2019","02","1","Number","123"
"ROA19C6","All Killed and Injured Casualties","2019","2019","03","2","Number","88"
"ROA19C6","All Killed and Injured Casualties","2019","2019","04","3","Number","86"
"ROA19C6","All Killed and Injured Casualties","2019","2019","05","4","Number","44"
"ROA19C6","All Killed and Injured Casualties","2019","2019","06","5","Number","54"
"ROA19C6","All Killed and Injured Casualties","2019","2019","07","6","Number","121"
"ROA19C6","All Killed and Injured Casualties","2019","2019","08","7","Number","330"
"ROA19C6","All Killed and Injured Casualties","2019","2019","09","8","Number","495"
"ROA19C6","All Killed and Injured Casualties","2019","2019","10","9","Number","392"
"ROA19C6","All Killed and Injured Casualties","2019","2019","11","10","Number","305"
"ROA19C6","All Killed and Injured Casualties","2019","2019","12","11","Number","353"
"ROA19C6","All Killed and Injured Casualties","2019","2019","13","12","Number","477"
"ROA19C6","All Killed and Injured Casualties","2019","2019","14","13","Number","458"
"ROA19C6","All Killed and Injured Casualties","2019","2019","15","14","Number","517"
"ROA19C6","All Killed and Injured Casualties","2019","2019","16","15","Number","541"
"ROA19C6","All Killed and Injured Casualties","2019","2019","17","16","Number","616"
"ROA19C6","All Killed and Injured Casualties","2019","2019","18","17","Number","650"
"ROA19C6","All Killed and Injured Casualties","2019","2019","19","18","Number","591"
"ROA19C6","All Killed and Injured Casualties","2019","2019","20","19","Number","443"
"ROA19C6","All Killed and Injured Casualties","2019","2019","21","20","Number","313"
"ROA19C6","All Killed and Injured Casualties","2019","2019","22","21","Number","249"
"ROA19C6","All Killed and Injured Casualties","2019","2019","23","22","Number","209"
"ROA19C6","All Killed and Injured Casualties","2019","2019","24","23","Number","158"
"ROA19C6","All Killed and Injured Casualties","2020","2020","-","All hours","Number","5743"
"ROA19C6","All Killed and Injured Casualties","2020","2020","01","12 midnight","Number","105"
"ROA19C6","All Killed and Injured Casualties","2020","2020","02","1","Number","64"
"ROA19C6","All Killed and Injured Casualties","2020","2020","03","2","Number","45"
"ROA19C6","All Killed and Injured Casualties","2020","2020","04","3","Number","39"
"ROA19C6","All Killed and Injured Casualties","2020","2020","05","4","Number","32"
"ROA19C6","All Killed and Injured Casualties","2020","2020","06","5","Number","39"
"ROA19C6","All Killed and Injured Casualties","2020","2020","07","6","Number","116"
"ROA19C6","All Killed and Injured Casualties","2020","2020","08","7","Number","200"
"ROA19C6","All Killed and Injured Casualties","2020","2020","09","8","Number","287"
"ROA19C6","All Killed and Injured Casualties","2020","2020","10","9","Number","229"
"ROA19C6","All Killed and Injured Casualties","2020","2020","11","10","Number","296"
"ROA19C6","All Killed and Injured Casualties","2020","2020","12","11","Number","315"
"ROA19C6","All Killed and Injured Casualties","2020","2020","13","12","Number","317"
"ROA19C6","All Killed and Injured Casualties","2020","2020","14","13","Number","359"
"ROA19C6","All Killed and Injured Casualties","2020","2020","15","14","Number","379"
"ROA19C6","All Killed and Injured Casualties","2020","2020","16","15","Number","478"
"ROA19C6","All Killed and Injured Casualties","2020","2020","17","16","Number","424"
"ROA19C6","All Killed and Injured Casualties","2020","2020","18","17","Number","501"
"ROA19C6","All Killed and Injured Casualties","2020","2020","19","18","Number","386"
"ROA19C6","All Killed and Injured Casualties","2020","2020","20","19","Number","392"
"ROA19C6","All Killed and Injured Casualties","2020","2020","21","20","Number","286"
"ROA19C6","All Killed and Injured Casualties","2020","2020","22","21","Number","170"
"ROA19C6","All Killed and Injured Casualties","2020","2020","23","22","Number","152"
"ROA19C6","All Killed and Injured Casualties","2020","2020","24","23","Number","132"
"ROA19C6","All Killed and Injured Casualties","2021","2021","-","All hours","Number","6332"
"ROA19C6","All Killed and Injured Casualties","2021","2021","01","12 midnight","Number","149"
"ROA19C6","All Killed and Injured Casualties","2021","2021","02","1","Number","80"
"ROA19C6","All Killed and Injured Casualties","2021","2021","03","2","Number","58"
"ROA19C6","All Killed and Injured Casualties","2021","2021","04","3","Number","43"
"ROA19C6","All Killed and Injured Casualties","2021","2021","05","4","Number","28"
"ROA19C6","All Killed and Injured Casualties","2021","2021","06","5","Number","59"
"ROA19C6","All Killed and Injured Casualties","2021","2021","07","6","Number","81"
"ROA19C6","All Killed and Injured Casualties","2021","2021","08","7","Number","231"
"ROA19C6","All Killed and Injured Casualties","2021","2021","09","8","Number","296"
"ROA19C6","All Killed and Injured Casualties","2021","2021","10","9","Number","276"
"ROA19C6","All Killed and Injured Casualties","2021","2021","11","10","Number","251"
"ROA19C6","All Killed and Injured Casualties","2021","2021","12","11","Number","273"
"ROA19C6","All Killed and Injured Casualties","2021","2021","13","12","Number","384"
"ROA19C6","All Killed and Injured Casualties","2021","2021","14","13","Number","430"
"ROA19C6","All Killed and Injured Casualties","2021","2021","15","14","Number","439"
"ROA19C6","All Killed and Injured Casualties","2021","2021","16","15","Number","450"
"ROA19C6","All Killed and Injured Casualties","2021","2021","17","16","Number","505"
"ROA19C6","All Killed and Injured Casualties","2021","2021","18","17","Number","566"
"ROA19C6","All Killed and Injured Casualties","2021","2021","19","18","Number","454"
"ROA19C6","All Killed and Injured Casualties","2021","2021","20","19","Number","390"
"ROA19C6","All Killed and Injured Casualties","2021","2021","21","20","Number","318"
"ROA19C6","All Killed and Injured Casualties","2021","2021","22","21","Number","230"
"ROA19C6","All Killed and Injured Casualties","2021","2021","23","22","Number","177"
"ROA19C6","All Killed and Injured Casualties","2021","2021","24","23","Number","164"
"ROA19C6","All Killed and Injured Casualties","2022","2022","-","All hours","Number","7511"
"ROA19C6","All Killed and Injured Casualties","2022","2022","01","12 midnight","Number","177"
"ROA19C6","All Killed and Injured Casualties","2022","2022","02","1","Number","156"
"ROA19C6","All Killed and Injured Casualties","2022","2022","03","2","Number","96"
"ROA19C6","All Killed and Injured Casualties","2022","2022","04","3","Number","98"
"ROA19C6","All Killed and Injured Casualties","2022","2022","05","4","Number","51"
"ROA19C6","All Killed and Injured Casualties","2022","2022","06","5","Number","52"
"ROA19C6","All Killed and Injured Casualties","2022","2022","07","6","Number","131"
"ROA19C6","All Killed and Injured Casualties","2022","2022","08","7","Number","233"
"ROA19C6","All Killed and Injured Casualties","2022","2022","09","8","Number","358"
"ROA19C6","All Killed and Injured Casualties","2022","2022","10","9","Number","331"
"ROA19C6","All Killed and Injured Casualties","2022","2022","11","10","Number","269"
"ROA19C6","All Killed and Injured Casualties","2022","2022","12","11","Number","346"
"ROA19C6","All Killed and Injured Casualties","2022","2022","13","12","Number","398"
"ROA19C6","All Killed and Injured Casualties","2022","2022","14","13","Number","454"
"ROA19C6","All Killed and Injured Casualties","2022","2022","15","14","Number","521"
"ROA19C6","All Killed and Injured Casualties","2022","2022","16","15","Number","587"
"ROA19C6","All Killed and Injured Casualties","2022","2022","17","16","Number","638"
"ROA19C6","All Killed and Injured Casualties","2022","2022","18","17","Number","666"
"ROA19C6","All Killed and Injured Casualties","2022","2022","19","18","Number","545"
"ROA19C6","All Killed and Injured Casualties","2022","2022","20","19","Number","380"
"ROA19C6","All Killed and Injured Casualties","2022","2022","21","20","Number","320"
"ROA19C6","All Killed and Injured Casualties","2022","2022","22","21","Number","266"
"ROA19C6","All Killed and Injured Casualties","2022","2022","23","22","Number","220"
"ROA19C6","All Killed and Injured Casualties","2022","2022","24","23","Number","218"
"ROA19C6","All Killed and Injured Casualties","2023","2023","-","All hours","Number","7122"
